"scenario","region","basin","year","Units","value"
"SW_def_C_Reference","USA","MexCstNW",1975,"2015$",13770060.044664
"SW_def_C_Reference","USA","MexCstNW",1990,"2015$",16055486.347313
"SW_def_C_Reference","USA","MexCstNW",2005,"2015$",19309984.2292735
"SW_def_C_Reference","USA","MexCstNW",2010,"2015$",19125731.415
"SW_def_C_Reference","USA","MexCstNW",2015,"2015$",19986042.4833125
"SW_def_C_Reference","USA","MexCstNW",2020,"2015$",22002527.1903457
"SW_def_C_Reference","USA","MexCstNW",2025,"2015$",23613320.1102959
"SW_def_C_Reference","USA","MexCstNW",2030,"2015$",25189022.7532927
"SW_def_C_Reference","USA","MexCstNW",2035,"2015$",27211070.4722179
"SW_def_C_Reference","USA","MexCstNW",2040,"2015$",29942077.3494482
"SW_def_C_Reference","USA","MexCstNW",2045,"2015$",33498103.7239054
"SW_def_C_Reference","USA","MexCstNW",2050,"2015$",37164094.0978214
"SW_def_C_Reference","USA","MissouriR",1975,"2015$",15897550374.1678
"SW_def_C_Reference","USA","MissouriR",1990,"2015$",18874648522.622
"SW_def_C_Reference","USA","MissouriR",2005,"2015$",24435944927.0613
"SW_def_C_Reference","USA","MissouriR",2010,"2015$",25831065259.93
"SW_def_C_Reference","USA","MissouriR",2015,"2015$",28768139655.745
"SW_def_C_Reference","USA","MissouriR",2020,"2015$",32108364776.933
"SW_def_C_Reference","USA","MissouriR",2025,"2015$",34324415447.655
"SW_def_C_Reference","USA","MissouriR",2030,"2015$",35541957270.4309
"SW_def_C_Reference","USA","MissouriR",2035,"2015$",37205999648.7879
"SW_def_C_Reference","USA","MissouriR",2040,"2015$",40341826166.4044
"SW_def_C_Reference","USA","MissouriR",2045,"2015$",44963445526.4661
"SW_def_C_Reference","USA","MissouriR",2050,"2015$",49392057746.2234
"SW_def_C_Reference","USA","MissppRN",1975,"2015$",17361871653.4075
"SW_def_C_Reference","USA","MissppRN",1990,"2015$",21954226700.203
"SW_def_C_Reference","USA","MissppRN",2005,"2015$",31967542273.7049
"SW_def_C_Reference","USA","MissppRN",2010,"2015$",34153504412.65
"SW_def_C_Reference","USA","MissppRN",2015,"2015$",39080369549.8926
"SW_def_C_Reference","USA","MissppRN",2020,"2015$",43160825469.1727
"SW_def_C_Reference","USA","MissppRN",2025,"2015$",45847254397.5779
"SW_def_C_Reference","USA","MissppRN",2030,"2015$",47398019325.1263
"SW_def_C_Reference","USA","MissppRN",2035,"2015$",49402372595.302
"SW_def_C_Reference","USA","MissppRN",2040,"2015$",53135852732.7878
"SW_def_C_Reference","USA","MissppRN",2045,"2015$",58465632962.7527
"SW_def_C_Reference","USA","MissppRN",2050,"2015$",63514901016.9416
"SW_def_C_Reference","USA","MissppRS",1975,"2015$",4899036062.27
"SW_def_C_Reference","USA","MissppRS",1990,"2015$",6187852595.155
"SW_def_C_Reference","USA","MissppRS",2005,"2015$",8130266246.48
"SW_def_C_Reference","USA","MissppRS",2010,"2015$",7988773559.655
"SW_def_C_Reference","USA","MissppRS",2015,"2015$",8658930935.34
"SW_def_C_Reference","USA","MissppRS",2020,"2015$",9412118537.45356
"SW_def_C_Reference","USA","MissppRS",2025,"2015$",9986053347.96745
"SW_def_C_Reference","USA","MissppRS",2030,"2015$",10396705947.2774
"SW_def_C_Reference","USA","MissppRS",2035,"2015$",10860594129.0372
"SW_def_C_Reference","USA","MissppRS",2040,"2015$",11536135727.2008
"SW_def_C_Reference","USA","MissppRS",2045,"2015$",12380567700.5109
"SW_def_C_Reference","USA","MissppRS",2050,"2015$",13198397458.738
"SW_def_C_Reference","USA","NelsonR",1975,"2015$",3718223346.733
"SW_def_C_Reference","USA","NelsonR",1990,"2015$",4195052326.7625
"SW_def_C_Reference","USA","NelsonR",2005,"2015$",4825286086.565
"SW_def_C_Reference","USA","NelsonR",2010,"2015$",4970314319.32
"SW_def_C_Reference","USA","NelsonR",2015,"2015$",5347959193.185
"SW_def_C_Reference","USA","NelsonR",2020,"2015$",5775105107.48974
"SW_def_C_Reference","USA","NelsonR",2025,"2015$",6081289661.1228
"SW_def_C_Reference","USA","NelsonR",2030,"2015$",6278403482.37652
"SW_def_C_Reference","USA","NelsonR",2035,"2015$",6546268471.81329
"SW_def_C_Reference","USA","NelsonR",2040,"2015$",6969211859.74228
"SW_def_C_Reference","USA","NelsonR",2045,"2015$",7524982840.71561
"SW_def_C_Reference","USA","NelsonR",2050,"2015$",8082333419.29027
"SW_def_C_Reference","USA","OhioR",1975,"2015$",6418394373.86039
"SW_def_C_Reference","USA","OhioR",1990,"2015$",8043632394.01498
"SW_def_C_Reference","USA","OhioR",2005,"2015$",11412018853.375
"SW_def_C_Reference","USA","OhioR",2010,"2015$",12157597932.305
"SW_def_C_Reference","USA","OhioR",2015,"2015$",13794991362.3196
"SW_def_C_Reference","USA","OhioR",2020,"2015$",15241175208.598
"SW_def_C_Reference","USA","OhioR",2025,"2015$",16190845393.5008
"SW_def_C_Reference","USA","OhioR",2030,"2015$",16686535194.5052
"SW_def_C_Reference","USA","OhioR",2035,"2015$",17420258999.7629
"SW_def_C_Reference","USA","OhioR",2040,"2015$",18802068838.6586
"SW_def_C_Reference","USA","OhioR",2045,"2015$",20785851489.356
"SW_def_C_Reference","USA","OhioR",2050,"2015$",22671290070.8152
"SW_def_C_Reference","USA","PacArctic",2025,"2015$",4279.14361896
"SW_def_C_Reference","USA","PacArctic",2030,"2015$",5689.58035177
"SW_def_C_Reference","USA","PacArctic",2035,"2015$",7386.3149563
"SW_def_C_Reference","USA","PacArctic",2040,"2015$",8708.07243152
"SW_def_C_Reference","USA","PacArctic",2045,"2015$",10824.5136384
"SW_def_C_Reference","USA","PacArctic",2050,"2015$",14339.8823253
"SW_def_C_Reference","USA","RioGrande",1975,"2015$",657077033.5402
"SW_def_C_Reference","USA","RioGrande",1990,"2015$",736059384.96055
"SW_def_C_Reference","USA","RioGrande",2005,"2015$",811053203.3975
"SW_def_C_Reference","USA","RioGrande",2010,"2015$",779209694.06
"SW_def_C_Reference","USA","RioGrande",2015,"2015$",803293066.2575
"SW_def_C_Reference","USA","RioGrande",2020,"2015$",870845670.805663
"SW_def_C_Reference","USA","RioGrande",2025,"2015$",978589544.688204
"SW_def_C_Reference","USA","RioGrande",2030,"2015$",1068905482.32474
"SW_def_C_Reference","USA","RioGrande",2035,"2015$",1171664047.07136
"SW_def_C_Reference","USA","RioGrande",2040,"2015$",1290384805.3633
"SW_def_C_Reference","USA","RioGrande",2045,"2015$",1432610409.72008
"SW_def_C_Reference","USA","RioGrande",2050,"2015$",1589013714.73841
"SW_def_C_Reference","USA","TennR",1975,"2015$",418599927.69805
"SW_def_C_Reference","USA","TennR",1990,"2015$",507803689.8039
"SW_def_C_Reference","USA","TennR",2005,"2015$",650428262.8501
"SW_def_C_Reference","USA","TennR",2010,"2015$",653174757.375
"SW_def_C_Reference","USA","TennR",2015,"2015$",701642340.6342
"SW_def_C_Reference","USA","TennR",2020,"2015$",785120142.134145
"SW_def_C_Reference","USA","TennR",2025,"2015$",856866320.025716
"SW_def_C_Reference","USA","TennR",2030,"2015$",897721790.204973
"SW_def_C_Reference","USA","TennR",2035,"2015$",958993535.198447
"SW_def_C_Reference","USA","TennR",2040,"2015$",1052646885.92122
"SW_def_C_Reference","USA","TennR",2045,"2015$",1183728580.44889
"SW_def_C_Reference","USA","TennR",2050,"2015$",1318953074.06261
"SW_def_C_Reference","USA","TexasCst",1975,"2015$",3184015612.37333
"SW_def_C_Reference","USA","TexasCst",1990,"2015$",3537273741.1558
"SW_def_C_Reference","USA","TexasCst",2005,"2015$",3910497129.56
"SW_def_C_Reference","USA","TexasCst",2010,"2015$",3575048679.615
"SW_def_C_Reference","USA","TexasCst",2015,"2015$",3807779608.11084
"SW_def_C_Reference","USA","TexasCst",2020,"2015$",4319578131.1955
"SW_def_C_Reference","USA","TexasCst",2025,"2015$",5041596362.80614
"SW_def_C_Reference","USA","TexasCst",2030,"2015$",5448377283.72227
"SW_def_C_Reference","USA","TexasCst",2035,"2015$",5978713912.61122
"SW_def_C_Reference","USA","TexasCst",2040,"2015$",6589130807.96828
"SW_def_C_Reference","USA","TexasCst",2045,"2015$",7419352314.21081
"SW_def_C_Reference","USA","TexasCst",2050,"2015$",8409404561.92294
"SW_def_C_Reference","USA","UsaColoRN",1975,"2015$",135439207.259698
"SW_def_C_Reference","USA","UsaColoRN",1990,"2015$",155255069.561278
"SW_def_C_Reference","USA","UsaColoRN",2005,"2015$",177597461.292083
"SW_def_C_Reference","USA","UsaColoRN",2010,"2015$",176968856.575
"SW_def_C_Reference","USA","UsaColoRN",2015,"2015$",180302487.532083
"SW_def_C_Reference","USA","UsaColoRN",2020,"2015$",195669946.280253
"SW_def_C_Reference","USA","UsaColoRN",2025,"2015$",213080761.291736
"SW_def_C_Reference","USA","UsaColoRN",2030,"2015$",224743553.621311
"SW_def_C_Reference","USA","UsaColoRN",2035,"2015$",245230324.32547
"SW_def_C_Reference","USA","UsaColoRN",2040,"2015$",270693052.871483
"SW_def_C_Reference","USA","UsaColoRN",2045,"2015$",303318720.971154
"SW_def_C_Reference","USA","UsaColoRN",2050,"2015$",339934234.079993
"SW_def_C_Reference","USA","UsaColoRS",1975,"2015$",1263396326.76092
"SW_def_C_Reference","USA","UsaColoRS",1990,"2015$",1470411425.21909
"SW_def_C_Reference","USA","UsaColoRS",2005,"2015$",1701058016.042
"SW_def_C_Reference","USA","UsaColoRS",2010,"2015$",1631159233.97
"SW_def_C_Reference","USA","UsaColoRS",2015,"2015$",1650553635.01039
"SW_def_C_Reference","USA","UsaColoRS",2020,"2015$",1819839612.28889
"SW_def_C_Reference","USA","UsaColoRS",2025,"2015$",2019362148.73908
"SW_def_C_Reference","USA","UsaColoRS",2030,"2015$",2205541789.28368
"SW_def_C_Reference","USA","UsaColoRS",2035,"2015$",2397038210.26342
"SW_def_C_Reference","USA","UsaColoRS",2040,"2015$",2621407305.37742
"SW_def_C_Reference","USA","UsaColoRS",2045,"2015$",2887414372.14517
"SW_def_C_Reference","USA","UsaColoRS",2050,"2015$",3169740626.35318
"SW_def_C_Reference","USA","UsaCstE",1975,"2015$",2333017691.53971
"SW_def_C_Reference","USA","UsaCstE",1990,"2015$",2737527425.43378
"SW_def_C_Reference","USA","UsaCstE",2005,"2015$",3346650034.245
"SW_def_C_Reference","USA","UsaCstE",2010,"2015$",3410196964.895
"SW_def_C_Reference","USA","UsaCstE",2015,"2015$",3617584069.74629
"SW_def_C_Reference","USA","UsaCstE",2020,"2015$",3902859532.01012
"SW_def_C_Reference","USA","UsaCstE",2025,"2015$",4133734959.04989
"SW_def_C_Reference","USA","UsaCstE",2030,"2015$",4290850835.22504
"SW_def_C_Reference","USA","UsaCstE",2035,"2015$",4464189374.20731
"SW_def_C_Reference","USA","UsaCstE",2040,"2015$",4734235151.00951
"SW_def_C_Reference","USA","UsaCstE",2045,"2015$",5104184356.05775
"SW_def_C_Reference","USA","UsaCstE",2050,"2015$",5481816481.68037
"SW_def_C_Reference","USA","UsaCstNE",1975,"2015$",329783610.54634
"SW_def_C_Reference","USA","UsaCstNE",1990,"2015$",377749676.257257
"SW_def_C_Reference","USA","UsaCstNE",2005,"2015$",430143584.42768
"SW_def_C_Reference","USA","UsaCstNE",2010,"2015$",423291224.23
"SW_def_C_Reference","USA","UsaCstNE",2015,"2015$",436195902.449619
"SW_def_C_Reference","USA","UsaCstNE",2020,"2015$",461228705.246241
"SW_def_C_Reference","USA","UsaCstNE",2025,"2015$",498557132.317914
"SW_def_C_Reference","USA","UsaCstNE",2030,"2015$",520292020.848259
"SW_def_C_Reference","USA","UsaCstNE",2035,"2015$",547757039.463981
"SW_def_C_Reference","USA","UsaCstNE",2040,"2015$",579412514.453338
"SW_def_C_Reference","USA","UsaCstNE",2045,"2015$",620934845.38449
"SW_def_C_Reference","USA","UsaCstNE",2050,"2015$",670483099.931991
"SW_def_C_Reference","USA","UsaCstSE",1975,"2015$",11979006197.0082
"SW_def_C_Reference","USA","UsaCstSE",1990,"2015$",14057855682.8755
"SW_def_C_Reference","USA","UsaCstSE",2005,"2015$",16775559693.2976
"SW_def_C_Reference","USA","UsaCstSE",2010,"2015$",16441114683.77
"SW_def_C_Reference","USA","UsaCstSE",2015,"2015$",16919008249.36
"SW_def_C_Reference","USA","UsaCstSE",2020,"2015$",18275317135.3282
"SW_def_C_Reference","USA","UsaCstSE",2025,"2015$",19534424531.6532
"SW_def_C_Reference","USA","UsaCstSE",2030,"2015$",20656100117.4033
"SW_def_C_Reference","USA","UsaCstSE",2035,"2015$",21792990745.0905
"SW_def_C_Reference","USA","UsaCstSE",2040,"2015$",23127680950.4124
"SW_def_C_Reference","USA","UsaCstSE",2045,"2015$",24687797991.225
"SW_def_C_Reference","USA","UsaCstSE",2050,"2015$",26279539797.3419
"SW_def_C_Reference","USA","UsaPacNW",1975,"2015$",7896812971.187
"SW_def_C_Reference","USA","UsaPacNW",1990,"2015$",8931415401.258
"SW_def_C_Reference","USA","UsaPacNW",2005,"2015$",9776624895.772
"SW_def_C_Reference","USA","UsaPacNW",2010,"2015$",9723562136.785
"SW_def_C_Reference","USA","UsaPacNW",2015,"2015$",9826467311.472
"SW_def_C_Reference","USA","UsaPacNW",2020,"2015$",10518371369.2784
"SW_def_C_Reference","USA","UsaPacNW",2025,"2015$",11248734272.5696
"SW_def_C_Reference","USA","UsaPacNW",2030,"2015$",11792585749.0536
"SW_def_C_Reference","USA","UsaPacNW",2035,"2015$",12527990438.4618
"SW_def_C_Reference","USA","UsaPacNW",2040,"2015$",13388448778.5989
"SW_def_C_Reference","USA","UsaPacNW",2045,"2015$",14405055036.8799
"SW_def_C_Reference","USA","UsaPacNW",2050,"2015$",15502951776.3043
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",1975,"2015$",700835427.73265
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",1990,"2015$",1213513329.245
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",2005,"2015$",1718050040.245
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",2010,"2015$",2020495975.77268
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",2015,"2015$",2269434055
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",2020,"2015$",2538621473.33613
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",2025,"2015$",2814200713.45019
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",2030,"2015$",3116330284.26557
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",2035,"2015$",3288204900.12903
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",2040,"2015$",3463617419.84303
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",2045,"2015$",3639998938.93699
"SW_def_CL_Reference","Africa_Eastern","AfrCstE",2050,"2015$",3803394780.25474
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",1975,"2015$",72145947.66337
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",1990,"2015$",108336368.035
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",2005,"2015$",174006298.585
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",2010,"2015$",184558896.55791
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",2015,"2015$",199244590.615
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",2020,"2015$",245357121.837067
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",2025,"2015$",306396498.559697
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",2030,"2015$",369160562.56083
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",2035,"2015$",428321788.193939
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",2040,"2015$",492000251.006934
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",2045,"2015$",563021707.65193
"SW_def_CL_Reference","Africa_Eastern","AfrCstNE",2050,"2015$",637756954.626405
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",1975,"2015$",254764.142675
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",1990,"2015$",205953.475
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",2005,"2015$",290563.455
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",2010,"2015$",249062.9321845
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",2015,"2015$",223687.555
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",2020,"2015$",283263.03685246
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",2025,"2015$",1852762.3015405
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",2030,"2015$",2261662.22776165
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",2035,"2015$",2914664.36529723
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",2040,"2015$",4083681.29710247
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",2045,"2015$",5939502.1547351
"SW_def_CL_Reference","Africa_Eastern","AfrIntN",2050,"2015$",8743396.81894217
"SW_def_CL_Reference","Africa_Eastern","CongoR",1975,"2015$",649547052.66955
"SW_def_CL_Reference","Africa_Eastern","CongoR",1990,"2015$",879862529.735
"SW_def_CL_Reference","Africa_Eastern","CongoR",2005,"2015$",969666334.035
"SW_def_CL_Reference","Africa_Eastern","CongoR",2010,"2015$",1119449258.57065
"SW_def_CL_Reference","Africa_Eastern","CongoR",2015,"2015$",1295952691.425
"SW_def_CL_Reference","Africa_Eastern","CongoR",2020,"2015$",1514237716.156
"SW_def_CL_Reference","Africa_Eastern","CongoR",2025,"2015$",1739982276.14203
"SW_def_CL_Reference","Africa_Eastern","CongoR",2030,"2015$",1989787509.33362
"SW_def_CL_Reference","Africa_Eastern","CongoR",2035,"2015$",2207714072.2362
"SW_def_CL_Reference","Africa_Eastern","CongoR",2040,"2015$",2433620614.46192
"SW_def_CL_Reference","Africa_Eastern","CongoR",2045,"2015$",2665419263.92612
"SW_def_CL_Reference","Africa_Eastern","CongoR",2050,"2015$",2898132668.28985
"SW_def_CL_Reference","Africa_Eastern","LChad",1975,"2015$",405735743.84868
"SW_def_CL_Reference","Africa_Eastern","LChad",1990,"2015$",432865324.92
"SW_def_CL_Reference","Africa_Eastern","LChad",2005,"2015$",807686037.585
"SW_def_CL_Reference","Africa_Eastern","LChad",2010,"2015$",792774660.1817
"SW_def_CL_Reference","Africa_Eastern","LChad",2015,"2015$",770791865.48
"SW_def_CL_Reference","Africa_Eastern","LChad",2020,"2015$",973663137.470339
"SW_def_CL_Reference","Africa_Eastern","LChad",2025,"2015$",1177097391.53199
"SW_def_CL_Reference","Africa_Eastern","LChad",2030,"2015$",1389110056.11328
"SW_def_CL_Reference","Africa_Eastern","LChad",2035,"2015$",1560523234.83691
"SW_def_CL_Reference","Africa_Eastern","LChad",2040,"2015$",1760666656.93933
"SW_def_CL_Reference","Africa_Eastern","LChad",2045,"2015$",1989482632.63164
"SW_def_CL_Reference","Africa_Eastern","LChad",2050,"2015$",2235910431.55694
"SW_def_CL_Reference","Africa_Eastern","Madagascar",1975,"2015$",2701045784.6308
"SW_def_CL_Reference","Africa_Eastern","Madagascar",1990,"2015$",3232367252.625
"SW_def_CL_Reference","Africa_Eastern","Madagascar",2005,"2015$",3965673087.04
"SW_def_CL_Reference","Africa_Eastern","Madagascar",2010,"2015$",4772835466.2492
"SW_def_CL_Reference","Africa_Eastern","Madagascar",2015,"2015$",4572477238.875
"SW_def_CL_Reference","Africa_Eastern","Madagascar",2020,"2015$",5074231399.17641
"SW_def_CL_Reference","Africa_Eastern","Madagascar",2025,"2015$",5580482125.65848
"SW_def_CL_Reference","Africa_Eastern","Madagascar",2030,"2015$",6004831856.51152
"SW_def_CL_Reference","Africa_Eastern","Madagascar",2035,"2015$",6455700665.93071
"SW_def_CL_Reference","Africa_Eastern","Madagascar",2040,"2015$",6889582882.11126
"SW_def_CL_Reference","Africa_Eastern","Madagascar",2045,"2015$",7320132370.92292
"SW_def_CL_Reference","Africa_Eastern","Madagascar",2050,"2015$",7693892109.64692
"SW_def_CL_Reference","Africa_Eastern","NileR",1975,"2015$",16419776383.3019
"SW_def_CL_Reference","Africa_Eastern","NileR",1990,"2015$",18712910979.105
"SW_def_CL_Reference","Africa_Eastern","NileR",2005,"2015$",28065246950.265
"SW_def_CL_Reference","Africa_Eastern","NileR",2010,"2015$",30731195443.5794
"SW_def_CL_Reference","Africa_Eastern","NileR",2015,"2015$",30759037436.96
"SW_def_CL_Reference","Africa_Eastern","NileR",2020,"2015$",35872453773.8871
"SW_def_CL_Reference","Africa_Eastern","NileR",2025,"2015$",41827118659.3741
"SW_def_CL_Reference","Africa_Eastern","NileR",2030,"2015$",48538277053.529
"SW_def_CL_Reference","Africa_Eastern","NileR",2035,"2015$",55535287952.954
"SW_def_CL_Reference","Africa_Eastern","NileR",2040,"2015$",63337967950.3189
"SW_def_CL_Reference","Africa_Eastern","NileR",2045,"2015$",71892803456.3585
"SW_def_CL_Reference","Africa_Eastern","NileR",2050,"2015$",80781701187.49
"SW_def_CL_Reference","Africa_Eastern","RiftValley",1975,"2015$",2204454669.59095
